#logT log cool/n2,heat/n2
# redshift= 1.000
# Log Z/Zsun= 1.000
# Log nh=-5.000
1.000 -25.038 -20.837 0.687
1.250 -24.909 -20.926 0.684
1.500 -24.732 -21.017 0.682
1.750 -24.473 -21.107 0.680
2.000 -24.028 -21.195 0.679
2.250 -23.349 -21.272 0.678
2.500 -22.801 -21.334 0.677
2.750 -22.435 -21.403 0.676
3.000 -22.227 -21.481 0.675
3.250 -22.177 -21.563 0.674
3.500 -22.249 -21.643 0.673
3.750 -22.390 -21.720 0.673
4.000 -22.525 -21.790 0.672
4.250 -22.561 -21.857 0.672
4.500 -22.274 -21.917 0.671
4.750 -21.874 -21.969 0.671
5.000 -21.610 -22.021 0.670
5.250 -21.424 -22.072 0.669
5.500 -21.234 -22.125 0.669
5.750 -21.030 -22.200 0.668
6.000 -21.004 -22.336 0.667
6.250 -21.392 -22.623 0.666
6.500 -21.653 -22.896 0.665
6.750 -21.740 -23.139 0.665
7.000 -21.629 -23.385 0.664
7.250 -21.533 -23.739 0.664
7.500 -21.363 -24.069 0.663
7.750 -21.142 -24.250 0.663
8.000 -20.904 -24.403 0.663
8.250 -20.664 -24.566 0.663
8.500 -20.421 -24.692 0.663
8.750 -20.175 -24.767 0.663
9.000 -19.927 -24.809 0.663
