#logT log cool/n2,heat/n2
# redshift= 5.500
# Log Z/Zsun= 0.000
# Log nh=-4.000
1.000 -25.239 -21.512 0.649
1.250 -25.121 -21.652 0.649
1.500 -24.836 -21.791 0.648
1.750 -24.344 -21.929 0.647
2.000 -23.938 -22.065 0.646
2.250 -23.679 -22.200 0.645
2.500 -23.526 -22.330 0.644
2.750 -23.419 -22.455 0.643
3.000 -23.343 -22.574 0.641
3.250 -23.296 -22.689 0.639
3.500 -23.267 -22.801 0.637
3.750 -23.238 -22.913 0.635
4.000 -23.110 -23.027 0.632
4.250 -22.790 -23.144 0.629
4.500 -22.297 -23.262 0.627
4.750 -21.822 -23.388 0.625
5.000 -21.451 -23.665 0.621
5.250 -21.308 -24.027 0.619
5.500 -21.479 -24.385 0.619
5.750 -21.605 -24.689 0.618
6.000 -21.552 -24.990 0.618
6.250 -21.498 -25.438 0.618
6.500 -21.376 -25.970 0.618
6.750 -21.153 -26.198 0.618
7.000 -20.909 -26.260 0.618
7.250 -20.663 -26.391 0.618
7.500 -20.414 -26.508 0.618
7.750 -20.165 -26.566 0.618
8.000 -19.916 -26.597 0.618
8.250 -19.666 -26.608 0.618
8.500 -19.416 -26.611 0.618
8.750 -19.166 -26.613 0.618
9.000 -18.916 -26.614 0.618
