#logT log cool/n2,heat/n2
# redshift= 1.000
# Log Z/Zsun= 1.000
# Log nh=-2.000
1.000 -25.217 -21.790 0.749
1.250 -24.556 -21.919 0.741
1.500 -23.892 -22.043 0.734
1.750 -23.478 -22.169 0.729
2.000 -23.152 -22.297 0.725
2.250 -22.823 -22.426 0.722
2.500 -22.576 -22.555 0.719
2.750 -22.436 -22.683 0.717
3.000 -22.375 -22.806 0.715
3.250 -22.366 -22.924 0.713
3.500 -22.395 -23.036 0.711
3.750 -22.391 -23.140 0.709
4.000 -22.188 -23.235 0.707
4.250 -21.756 -23.319 0.705
4.500 -21.214 -23.383 0.702
4.750 -20.705 -23.453 0.698
5.000 -20.359 -23.732 0.685
5.250 -20.296 -24.094 0.679
5.500 -20.498 -24.503 0.675
5.750 -20.730 -24.782 0.673
6.000 -20.781 -24.942 0.671
6.250 -20.976 -25.090 0.669
6.500 -21.442 -25.433 0.666
6.750 -21.646 -25.487 0.665
7.000 -21.629 -25.415 0.664
7.250 -21.879 -25.578 0.664
7.500 -22.112 -25.766 0.663
7.750 -22.148 -25.958 0.663
8.000 -22.061 -26.369 0.663
8.250 -22.003 -26.876 0.663
8.500 -21.942 -27.287 0.663
8.750 -21.841 -27.569 0.663
9.000 -21.726 -27.725 0.663
