#logT log cool/n2,heat/n2
# redshift= 0.250
# Log Z/Zsun= 1.000
# Log nh=-3.000
1.000 -25.269 -21.714 0.772
1.250 -24.598 -21.823 0.758
1.500 -23.925 -21.939 0.747
1.750 -23.504 -22.059 0.739
2.000 -23.179 -22.182 0.732
2.250 -22.849 -22.307 0.727
2.500 -22.600 -22.432 0.723
2.750 -22.456 -22.555 0.720
3.000 -22.389 -22.672 0.717
3.250 -22.374 -22.782 0.715
3.500 -22.401 -22.885 0.713
3.750 -22.396 -22.979 0.710
4.000 -22.189 -23.062 0.708
4.250 -21.754 -23.135 0.705
4.500 -21.216 -23.208 0.702
4.750 -20.719 -23.293 0.699
5.000 -20.368 -23.532 0.685
5.250 -20.300 -23.791 0.679
5.500 -20.502 -24.118 0.675
5.750 -20.731 -24.345 0.673
6.000 -20.781 -24.516 0.671
6.250 -20.976 -24.702 0.669
6.500 -21.453 -25.096 0.666
6.750 -21.737 -25.277 0.665
7.000 -21.752 -25.325 0.664
7.250 -21.915 -25.518 0.664
7.500 -22.115 -25.720 0.663
7.750 -22.148 -25.908 0.663
8.000 -22.058 -26.286 0.663
8.250 -21.999 -26.714 0.663
8.500 -21.935 -27.019 0.663
8.750 -21.831 -27.201 0.663
9.000 -21.713 -27.295 0.663
