#logT log cool/n2,heat/n2
# redshift= 1.000
# Log Z/Zsun= 0.000
# Log nh= 1.000
1.000 -30.160 -27.948 1.294
1.250 -28.467 -27.965 1.293
1.500 -27.485 -27.978 1.293
1.750 -26.922 -27.985 1.293
2.000 -26.561 -27.981 1.292
2.250 -26.284 -27.982 1.291
2.500 -26.053 -27.964 1.290
2.750 -25.865 -27.932 1.289
3.000 -25.712 -27.891 1.287
3.250 -25.573 -27.849 1.284
3.500 -25.450 -27.648 1.280
3.750 -25.237 -27.335 1.275
4.000 -23.325 -24.268 1.226	 problems!!
4.250 -21.997 -25.293 0.716
4.500 -22.184 -24.538 0.653
4.750 -21.686 -23.948 0.646
5.000 -21.336 -24.156 0.621
5.250 -21.308 -24.102 0.619
5.500 -21.526 -24.168 0.619
5.750 -21.744 -24.533 0.618
6.000 -21.794 -24.743 0.618
6.250 -21.992 -25.063 0.618
6.500 -22.406 -25.764 0.618
6.750 -22.544 -26.085 0.618
7.000 -22.506 -26.199 0.618
7.250 -22.616 -26.536 0.618
7.500 -22.650 -26.958 0.618
7.750 -22.574 -27.206 0.618
8.000 -22.468 -27.353 0.618
8.250 -22.358 -27.372 0.618
8.500 -22.251 -27.318 0.618
8.750 -22.125 -27.198 0.618
9.000 -21.997 -27.041 0.618
