#logT log cool/n2,heat/n2
# redshift= 6.000
# Log Z/Zsun=-3.000
# Log nh=-2.000
1.000 -25.338 -21.867 0.673
1.250 -25.234 -22.000 0.664
1.500 -25.092 -22.131 0.659
1.750 -24.968 -22.264 0.654
2.000 -24.857 -22.402 0.650
2.250 -24.752 -22.545 0.647
2.500 -24.652 -22.692 0.645
2.750 -24.555 -22.843 0.643
3.000 -24.463 -22.996 0.642
3.250 -24.369 -23.152 0.641
3.500 -24.279 -23.309 0.640
3.750 -24.188 -23.467 0.640
4.000 -24.097 -23.624 0.639
4.250 -23.798 -23.780 0.638
4.500 -23.081 -23.975 0.636
4.750 -22.583 -24.321 0.634
5.000 -22.102 -25.159 0.615
5.250 -22.573 -26.098 0.612
5.500 -22.904 -26.641 0.612
5.750 -23.065 -27.046 0.612
6.000 -23.103 -27.373 0.612
6.250 -23.040 -27.641 0.612
6.500 -22.923 -27.862 0.612
6.750 -22.761 -28.040 0.612
7.000 -22.580 -28.179 0.612
7.250 -22.378 -28.280 0.612
7.500 -22.169 -28.349 0.612
7.750 -21.947 -28.394 0.612
8.000 -21.720 -28.420 0.612
8.250 -21.487 -28.435 0.612
8.500 -21.250 -28.443 0.612
8.750 -21.010 -28.445 0.612
9.000 -20.767 -28.445 0.612
