#logT log cool/n2,heat/n2
# redshift= 2.000
# Log Z/Zsun= 1.000
# Log nh= 4.000
1.000 -34.399 -28.830 1.501
1.250 -32.836 -28.839 1.549
1.500 -31.559 -28.870 1.637
1.750 -30.384 -29.019 1.748
2.000 -29.298 -29.092 1.840
2.250 -28.161 -29.195 1.966
2.500 -27.268 -29.071 1.812
2.750 -26.719 -28.755 1.436
3.000 -26.167 -28.574 1.435
3.250 -25.529 -27.739 1.426
3.500 -24.909 -27.171 1.416
3.750 -24.242 -26.751 1.398
4.000 -22.486 -24.200 1.007
4.250 -21.793 -23.921 0.731
4.500 -21.277 -24.339 0.717
4.750 -20.772 -23.669 0.707
5.000 -20.406 -23.654 0.682
5.250 -20.327 -23.422 0.678
5.500 -20.731 -23.569 0.674
5.750 -20.906 -23.400 0.672
6.000 -20.894 -23.389 0.670
6.250 -21.993 -23.487 0.667
6.500 -22.153 -23.158 0.665
6.750 -21.823 -23.224 0.665
7.000 -21.745 -23.531 0.664
7.250 -22.220 -23.693 0.664
7.500 -22.268 -23.816 0.663
7.750 -22.214 -23.924 0.663
8.000 -22.109 -24.059 0.663
8.250 -22.045 -24.191 0.663
8.500 -21.967 -24.222 0.663
8.750 -21.855 -24.102 0.663
9.000 -21.736 -23.916 0.663
