#logT log cool/n2,heat/n2
# redshift= 0.000
# Log Z/Zsun=-3.000
# Log nh=-6.000
1.000 -25.110 -21.174 0.623
1.250 -24.993 -21.284 0.620
1.500 -24.883 -21.402 0.619
1.750 -24.776 -21.527 0.617
2.000 -24.674 -21.658 0.616
2.250 -24.574 -21.795 0.615
2.500 -24.477 -21.938 0.614
2.750 -24.380 -22.084 0.614
3.000 -24.287 -22.235 0.613
3.250 -24.194 -22.390 0.613
3.500 -24.104 -22.549 0.613
3.750 -24.012 -22.710 0.612
4.000 -23.922 -22.876 0.612
4.250 -23.827 -23.045 0.612
4.500 -23.724 -23.217 0.612
4.750 -23.593 -23.394 0.612
5.000 -23.361 -23.580 0.612
5.250 -23.077 -23.833 0.612
5.500 -23.009 -24.193 0.612
5.750 -22.988 -24.469 0.612
6.000 -22.901 -24.618 0.612
6.250 -22.743 -24.693 0.612
6.500 -22.549 -24.729 0.612
6.750 -22.333 -24.748 0.612
7.000 -22.107 -24.759 0.612
7.250 -21.873 -24.764 0.612
7.500 -21.635 -24.767 0.612
7.750 -21.393 -24.768 0.612
8.000 -21.150 -24.769 0.612
8.250 -20.904 -24.769 0.612
8.500 -20.658 -24.769 0.612
8.750 -20.410 -24.769 0.612
9.000 -20.162 -24.769 0.612
