#logT log cool/n2,heat/n2
# redshift= 4.500
# Log Z/Zsun=-1.000
# Log nh= 2.000
1.000 -31.402 -28.982 1.282
1.250 -29.666 -28.981 1.282
1.500 -28.663 -28.978 1.281
1.750 -28.087 -28.979 1.281
2.000 -27.725 -28.983 1.281
2.250 -27.450 -28.980 1.281
2.500 -27.224 -28.975 1.281
2.750 -27.045 -28.964 1.281
3.000 -26.896 -28.943 1.281
3.250 -26.764 -28.899 1.281
3.500 -26.622 -28.699 1.281
3.750 -26.466 -28.593 1.280
4.000 -23.839 -24.293 0.966	 problems!!
4.250 -22.750 -23.899 0.682
4.500 -22.721 -24.464 0.646
4.750 -22.440 -23.907 0.640
5.000 -22.062 -24.262 0.615
5.250 -22.228 -24.398 0.613
5.500 -22.434 -24.422 0.613
5.750 -22.632 -24.680 0.613
6.000 -22.682 -24.948 0.613
6.250 -22.809 -25.627 0.613
6.500 -22.998 -26.661 0.613
6.750 -22.989 -26.986 0.613
7.000 -22.913 -27.158 0.613
7.250 -22.849 -27.521 0.613
7.500 -22.764 -27.695 0.613
7.750 -22.648 -27.603 0.613
8.000 -22.535 -27.354 0.613
8.250 -22.410 -27.098 0.613
8.500 -22.293 -26.809 0.613
8.750 -22.160 -26.510 0.613
9.000 -22.029 -26.244 0.613
