#logT log cool/n2,heat/n2
# redshift= 0.750
# Log Z/Zsun= 0.000
# Log nh=-3.000
1.000 -25.259 -21.602 0.666
1.250 -25.072 -21.731 0.661
1.500 -24.780 -21.861 0.657
1.750 -24.420 -21.991 0.653
2.000 -24.034 -22.122 0.651
2.250 -23.695 -22.252 0.649
2.500 -23.478 -22.378 0.646
2.750 -23.362 -22.502 0.644
3.000 -23.306 -22.620 0.642
3.250 -23.282 -22.735 0.640
3.500 -23.276 -22.848 0.637
3.750 -23.263 -22.962 0.635
4.000 -23.146 -23.078 0.632
4.250 -22.801 -23.198 0.629
4.500 -22.235 -23.334 0.627
4.750 -21.729 -23.507 0.625
5.000 -21.378 -23.841 0.621
5.250 -21.305 -24.314 0.619
5.500 -21.516 -24.692 0.619
5.750 -21.737 -24.943 0.618
6.000 -21.788 -25.143 0.618
6.250 -21.977 -25.368 0.618
6.500 -22.404 -25.762 0.618
6.750 -22.601 -26.023 0.618
7.000 -22.582 -26.157 0.618
7.250 -22.619 -26.413 0.618
7.500 -22.615 -26.673 0.618
7.750 -22.520 -26.809 0.618
8.000 -22.394 -26.897 0.618
8.250 -22.258 -26.950 0.618
8.500 -22.117 -26.977 0.618
8.750 -21.955 -26.990 0.618
9.000 -21.784 -26.997 0.618
