#logT log cool/n2,heat/n2
# redshift= 5.500
# Log Z/Zsun= 0.000
# Log nh= 4.000
1.000 -33.947 -28.874 1.384
1.250 -33.020 -28.885 1.414
1.500 -31.580 -28.906 1.462
1.750 -30.385 -28.942 1.527
2.000 -29.311 -28.995 1.559
2.250 -28.179 -29.080 1.640
2.500 -27.266 -29.078 1.672
2.750 -27.281 -28.830 1.303
3.000 -27.002 -28.814 1.298
3.250 -26.738 -28.784 1.297
3.500 -26.695 -28.791 1.295
3.750 -26.050 -28.399 1.292
4.000 -23.371 -24.189 0.893	 problems!!
4.250 -22.677 -23.798 0.657
4.500 -22.274 -24.551 0.648
4.750 -21.746 -24.026 0.646
5.000 -21.368 -24.191 0.621
5.250 -21.336 -24.006 0.619
5.500 -21.724 -23.933 0.619
5.750 -21.892 -24.093 0.618
6.000 -21.888 -24.154 0.618
6.250 -22.688 -24.354 0.618
6.500 -22.790 -24.255 0.618
6.750 -22.659 -24.279 0.618
7.000 -22.578 -24.512 0.618
7.250 -22.702 -24.816 0.618
7.500 -22.671 -25.076 0.618
7.750 -22.580 -25.158 0.618
8.000 -22.470 -25.108 0.618
8.250 -22.357 -24.977 0.618
8.500 -22.245 -24.763 0.618
8.750 -22.113 -24.488 0.618
9.000 -21.978 -24.232 0.618
