#logT log cool/n2,heat/n2
# redshift= 3.500
# Log Z/Zsun=-3.000
# Log nh=-2.000
1.000 -25.323 -21.801 0.667
1.250 -25.200 -21.936 0.660
1.500 -25.070 -22.067 0.655
1.750 -24.954 -22.203 0.651
2.000 -24.848 -22.342 0.648
2.250 -24.745 -22.486 0.645
2.500 -24.646 -22.632 0.643
2.750 -24.550 -22.780 0.642
3.000 -24.458 -22.929 0.641
3.250 -24.364 -23.078 0.640
3.500 -24.274 -23.225 0.639
3.750 -24.182 -23.370 0.638
4.000 -24.090 -23.511 0.637
4.250 -23.810 -23.648 0.635
4.500 -23.113 -23.811 0.633
4.750 -22.636 -24.072 0.630
5.000 -22.121 -24.848 0.615
5.250 -22.578 -25.906 0.612
5.500 -22.919 -26.492 0.612
5.750 -23.105 -26.892 0.612
6.000 -23.184 -27.187 0.612
6.250 -23.172 -27.406 0.612
6.500 -23.113 -27.564 0.612
6.750 -23.008 -27.671 0.612
7.000 -22.889 -27.742 0.612
7.250 -22.745 -27.787 0.612
7.500 -22.595 -27.814 0.612
7.750 -22.425 -27.829 0.612
8.000 -22.249 -27.838 0.612
8.250 -22.058 -27.843 0.612
8.500 -21.861 -27.846 0.612
8.750 -21.650 -27.847 0.612
9.000 -21.433 -27.847 0.612
