#logT log cool/n2,heat/n2
# redshift= 3.000
# Log Z/Zsun=-3.000
# Log nh=-2.000
1.000 -25.319 -21.784 0.666
1.250 -25.192 -21.920 0.659
1.500 -25.065 -22.051 0.654
1.750 -24.951 -22.186 0.650
2.000 -24.845 -22.326 0.647
2.250 -24.742 -22.468 0.645
2.500 -24.643 -22.612 0.643
2.750 -24.547 -22.757 0.642
3.000 -24.454 -22.902 0.640
3.250 -24.360 -23.045 0.639
3.500 -24.268 -23.186 0.638
3.750 -24.174 -23.323 0.637
4.000 -24.079 -23.456 0.635
4.250 -23.805 -23.585 0.633
4.500 -23.118 -23.739 0.630
4.750 -22.669 -23.978 0.627
5.000 -22.138 -24.707 0.615
5.250 -22.580 -25.813 0.612
5.500 -22.920 -26.434 0.612
5.750 -23.108 -26.844 0.612
6.000 -23.191 -27.142 0.612
6.250 -23.184 -27.360 0.612
6.500 -23.132 -27.515 0.612
6.750 -23.035 -27.619 0.612
7.000 -22.926 -27.687 0.612
7.250 -22.792 -27.729 0.612
7.500 -22.655 -27.755 0.612
7.750 -22.498 -27.770 0.612
8.000 -22.338 -27.778 0.612
8.250 -22.161 -27.783 0.612
8.500 -21.979 -27.785 0.612
8.750 -21.781 -27.786 0.612
9.000 -21.576 -27.786 0.612
