#logT log cool/n2,heat/n2
# redshift= 0.000
# Log Z/Zsun= 0.000
# Log nh=-4.000
1.000 -25.240 -21.654 0.661
1.250 -25.058 -21.781 0.657
1.500 -24.771 -21.909 0.654
1.750 -24.436 -22.037 0.652
2.000 -24.073 -22.162 0.650
2.250 -23.738 -22.284 0.648
2.500 -23.517 -22.401 0.646
2.750 -23.391 -22.513 0.644
3.000 -23.323 -22.619 0.642
3.250 -23.288 -22.721 0.640
3.500 -23.273 -22.820 0.638
3.750 -23.257 -22.921 0.635
4.000 -23.145 -23.025 0.632
4.250 -22.822 -23.134 0.629
4.500 -22.276 -23.252 0.627
4.750 -21.753 -23.393 0.625
5.000 -21.396 -23.704 0.621
5.250 -21.316 -24.099 0.619
5.500 -21.531 -24.433 0.619
5.750 -21.744 -24.651 0.618
6.000 -21.795 -24.825 0.618
6.250 -21.989 -25.033 0.618
6.500 -22.425 -25.429 0.618
6.750 -22.648 -25.720 0.618
7.000 -22.649 -25.909 0.618
7.250 -22.652 -26.183 0.618
7.500 -22.624 -26.442 0.618
7.750 -22.520 -26.569 0.618
8.000 -22.389 -26.649 0.618
8.250 -22.252 -26.704 0.618
8.500 -22.109 -26.735 0.618
8.750 -21.945 -26.750 0.618
9.000 -21.772 -26.758 0.618
