#logT log cool/n2,heat/n2
# redshift= 5.500
# Log Z/Zsun=-3.000
# Log nh=-3.000
1.000 -25.307 -21.587 0.662
1.250 -25.195 -21.719 0.656
1.500 -25.057 -21.856 0.652
1.750 -24.939 -21.996 0.648
2.000 -24.833 -22.141 0.646
2.250 -24.730 -22.288 0.644
2.500 -24.632 -22.438 0.642
2.750 -24.535 -22.590 0.641
3.000 -24.441 -22.743 0.641
3.250 -24.344 -22.897 0.640
3.500 -24.247 -23.050 0.639
3.750 -24.145 -23.201 0.638
4.000 -24.038 -23.349 0.637
4.250 -23.768 -23.495 0.636
4.500 -23.112 -23.669 0.634
4.750 -22.615 -23.953 0.632
5.000 -22.104 -24.736 0.615
5.250 -22.545 -25.723 0.612
5.500 -22.802 -26.278 0.612
5.750 -22.840 -26.667 0.612
6.000 -22.738 -26.960 0.612
6.250 -22.559 -27.179 0.612
6.500 -22.348 -27.335 0.612
6.750 -22.120 -27.441 0.612
7.000 -21.885 -27.511 0.612
7.250 -21.644 -27.555 0.612
7.500 -21.401 -27.582 0.612
7.750 -21.156 -27.598 0.612
8.000 -20.910 -27.607 0.612
8.250 -20.662 -27.612 0.612
8.500 -20.414 -27.615 0.612
8.750 -20.166 -27.616 0.612
9.000 -19.917 -27.617 0.612
