#logT log cool/n2,heat/n2
# redshift= 5.500
# Log Z/Zsun=-2.000
# Log nh= 0.000
1.000 -30.482 -26.268 1.243
1.250 -29.916 -26.258 1.241
1.500 -29.133 -26.240 1.235
1.750 -28.605 -26.228 1.226
2.000 -28.245 -26.203 1.214
2.250 -27.940 -26.178 1.198
2.500 -27.693 -26.160 1.176
2.750 -27.514 -26.145 1.145
3.000 -27.370 -26.105 1.102
3.250 -27.229 -26.051 1.039
3.500 -27.047 -25.972 0.944
3.750 -26.750 -25.797 0.798
4.000 -24.110 -23.830 0.660
4.250 -23.015 -24.083 0.647
4.500 -22.590 -24.562 0.642
4.750 -22.528 -24.188 0.639
5.000 -22.190 -24.766 0.615
5.250 -22.523 -25.960 0.612
5.500 -22.833 -26.439 0.612
5.750 -23.031 -26.525 0.612
6.000 -23.114 -26.540 0.612
6.250 -23.145 -26.550 0.612
6.500 -23.144 -26.553 0.612
6.750 -23.070 -26.554 0.612
7.000 -22.981 -26.555 0.612
7.250 -22.873 -26.555 0.612
7.500 -22.767 -26.555 0.612
7.750 -22.642 -26.555 0.612
8.000 -22.524 -26.555 0.612
8.250 -22.392 -26.554 0.612
8.500 -22.265 -26.553 0.612
8.750 -22.123 -26.551 0.612
9.000 -21.979 -26.547 0.612
