#logT log cool/n2,heat/n2
# redshift= 5.000
# Log Z/Zsun=-3.000
# Log nh= 0.000
1.000 -30.465 -26.235 1.243
1.250 -30.180 -26.235 1.240
1.500 -29.752 -26.227 1.234
1.750 -29.356 -26.211 1.225
2.000 -29.039 -26.193 1.214
2.250 -28.756 -26.177 1.197
2.500 -28.502 -26.149 1.175
2.750 -28.283 -26.113 1.145
3.000 -28.079 -26.084 1.101
3.250 -27.847 -26.037 1.038
3.500 -27.566 -25.957 0.943
3.750 -27.170 -25.777 0.796
4.000 -24.153 -23.829 0.659
4.250 -23.023 -24.079 0.647
4.500 -22.599 -24.558 0.642
4.750 -22.554 -24.191 0.639
5.000 -22.217 -24.774 0.615
5.250 -22.592 -26.031 0.612
5.500 -22.923 -26.474 0.612
5.750 -23.113 -26.535 0.612
6.000 -23.202 -26.547 0.612
6.250 -23.204 -26.552 0.612
6.500 -23.163 -26.554 0.612
6.750 -23.080 -26.554 0.612
7.000 -22.990 -26.555 0.612
7.250 -22.878 -26.555 0.612
7.500 -22.770 -26.555 0.612
7.750 -22.647 -26.555 0.612
8.000 -22.530 -26.555 0.612
8.250 -22.399 -26.554 0.612
8.500 -22.274 -26.553 0.612
8.750 -22.134 -26.551 0.612
9.000 -21.993 -26.547 0.612
