#logT log cool/n2,heat/n2
# redshift= 0.500
# Log Z/Zsun= 1.000
# Log nh= 2.000
1.000 -29.852 -27.941 1.441
1.250 -29.180 -28.091 1.444
1.500 -28.495 -28.235 1.446
1.750 -27.570 -28.370 1.442
2.000 -26.575 -28.471 1.432
2.250 -25.865 -28.532 1.430
2.500 -25.238 -27.841 1.429
2.750 -24.940 -27.884 1.426
3.000 -24.686 -27.820 1.420
3.250 -24.578 -27.459 1.418
3.500 -24.252 -26.847 1.404
3.750 -23.843 -26.470 1.377
4.000 -22.425 -24.229 1.068
4.250 -21.651 -23.942 0.746
4.500 -21.214 -24.330 0.718
4.750 -20.771 -23.644 0.712
5.000 -20.401 -23.633 0.682
5.250 -20.323 -23.411 0.678
5.500 -20.675 -23.578 0.674
5.750 -20.849 -23.401 0.672
6.000 -20.842 -23.354 0.671
6.250 -21.285 -23.324 0.668
6.500 -21.762 -23.462 0.666
6.750 -21.750 -23.530 0.665
7.000 -21.677 -23.867 0.664
7.250 -21.937 -24.286 0.664
7.500 -22.127 -24.797 0.663
7.750 -22.151 -25.202 0.663
8.000 -22.067 -25.504 0.663
8.250 -22.013 -25.841 0.663
8.500 -21.957 -26.020 0.663
8.750 -21.862 -26.006 0.663
9.000 -21.754 -25.868 0.663
