#logT log cool/n2,heat/n2
# redshift= 0.000
# Log Z/Zsun= 1.000
# Log nh= 0.000
1.000 -28.666 -26.071 1.393
1.250 -27.003 -26.100 1.390
1.500 -26.048 -26.104 1.383
1.750 -25.510 -26.128 1.374
2.000 -25.150 -26.119 1.361
2.250 -24.842 -26.126 1.343
2.500 -24.578 -26.097 1.318
2.750 -24.371 -26.083 1.283
3.000 -24.192 -26.031 1.232
3.250 -24.012 -25.998 1.156
3.500 -23.796 -25.913 1.045
3.750 -23.380 -25.805 0.876
4.000 -22.147 -23.889 0.743
4.250 -21.685 -24.227 0.730
4.500 -21.211 -24.313 0.718
4.750 -20.703 -23.691 0.712
5.000 -20.365 -23.691 0.684
5.250 -20.304 -23.515 0.679
5.500 -20.519 -23.847 0.675
5.750 -20.739 -24.135 0.673
6.000 -20.787 -24.088 0.671
6.250 -20.993 -24.134 0.669
6.500 -21.456 -24.726 0.666
6.750 -21.649 -25.021 0.665
7.000 -21.631 -25.125 0.664
7.250 -21.882 -25.349 0.664
7.500 -22.112 -25.590 0.663
7.750 -22.148 -25.782 0.663
8.000 -22.065 -26.117 0.663
8.250 -22.012 -26.373 0.663
8.500 -21.956 -26.468 0.663
8.750 -21.862 -26.496 0.663
9.000 -21.754 -26.500 0.663
