#logT log cool/n2,heat/n2
# redshift= 2.000
# Log Z/Zsun=-2.000
# Log nh=-4.000
1.000 -25.171 -21.324 0.629
1.250 -25.038 -21.436 0.627
1.500 -24.918 -21.551 0.625
1.750 -24.802 -21.671 0.622
2.000 -24.692 -21.795 0.620
2.250 -24.581 -21.925 0.618
2.500 -24.468 -22.061 0.617
2.750 -24.351 -22.202 0.615
3.000 -24.244 -22.350 0.615
3.250 -24.151 -22.502 0.614
3.500 -24.071 -22.659 0.613
3.750 -23.993 -22.821 0.613
4.000 -23.911 -22.987 0.613
4.250 -23.814 -23.158 0.612
4.500 -23.652 -23.335 0.612
4.750 -23.408 -23.523 0.612
5.000 -23.083 -23.742 0.612
5.250 -22.832 -24.110 0.612
5.500 -22.889 -24.619 0.612
5.750 -22.940 -25.003 0.612
6.000 -22.892 -25.255 0.612
6.250 -22.779 -25.437 0.612
6.500 -22.614 -25.574 0.612
6.750 -22.408 -25.650 0.612
7.000 -22.188 -25.691 0.612
7.250 -21.957 -25.716 0.612
7.500 -21.722 -25.729 0.612
7.750 -21.482 -25.735 0.612
8.000 -21.240 -25.739 0.612
8.250 -20.996 -25.741 0.612
8.500 -20.750 -25.741 0.612
8.750 -20.503 -25.742 0.612
9.000 -20.255 -25.742 0.612
