#logT log cool/n2,heat/n2
# redshift= 2.500
# Log Z/Zsun= 1.000
# Log nh= 0.000
1.000 -28.579 -25.742 1.389
1.250 -26.911 -25.758 1.385
1.500 -25.956 -25.763 1.378
1.750 -25.408 -25.750 1.368
2.000 -25.047 -25.746 1.354
2.250 -24.738 -25.747 1.335
2.500 -24.473 -25.713 1.308
2.750 -24.279 -25.703 1.271
3.000 -24.114 -25.662 1.218
3.250 -23.961 -25.620 1.142
3.500 -23.697 -25.549 1.023
3.750 -23.318 -25.443 0.854
4.000 -22.150 -23.868 0.738
4.250 -21.674 -24.150 0.725
4.500 -21.209 -24.264 0.717
4.750 -20.703 -23.688 0.712
5.000 -20.365 -23.688 0.684
5.250 -20.304 -23.514 0.679
5.500 -20.519 -23.846 0.675
5.750 -20.739 -24.134 0.673
6.000 -20.787 -24.087 0.671
6.250 -20.993 -24.134 0.669
6.500 -21.456 -24.726 0.666
6.750 -21.649 -25.020 0.665
7.000 -21.631 -25.125 0.664
7.250 -21.882 -25.349 0.664
7.500 -22.112 -25.589 0.663
7.750 -22.148 -25.781 0.663
8.000 -22.065 -26.117 0.663
8.250 -22.011 -26.373 0.663
8.500 -21.955 -26.467 0.663
8.750 -21.860 -26.496 0.663
9.000 -21.752 -26.500 0.663
