#logT log cool/n2,heat/n2
# redshift= 4.000
# Log Z/Zsun= 1.000
# Log nh= 0.000
1.000 -28.646 -25.952 1.391
1.250 -26.975 -25.966 1.388
1.500 -26.019 -25.971 1.381
1.750 -25.479 -25.987 1.371
2.000 -25.124 -25.992 1.358
2.250 -24.809 -25.979 1.340
2.500 -24.541 -25.953 1.314
2.750 -24.345 -25.933 1.278
3.000 -24.171 -25.902 1.226
3.250 -24.027 -25.849 1.151
3.500 -23.758 -25.773 1.034
3.750 -23.357 -25.660 0.865
4.000 -22.148 -23.886 0.740
4.250 -21.680 -24.187 0.726
4.500 -21.210 -24.284 0.718
4.750 -20.703 -23.690 0.712
5.000 -20.365 -23.690 0.684
5.250 -20.304 -23.514 0.679
5.500 -20.519 -23.846 0.675
5.750 -20.739 -24.134 0.673
6.000 -20.787 -24.088 0.671
6.250 -20.993 -24.134 0.669
6.500 -21.456 -24.726 0.666
6.750 -21.649 -25.021 0.665
7.000 -21.631 -25.125 0.664
7.250 -21.882 -25.349 0.664
7.500 -22.112 -25.590 0.663
7.750 -22.147 -25.782 0.663
8.000 -22.063 -26.117 0.663
8.250 -22.009 -26.373 0.663
8.500 -21.951 -26.467 0.663
8.750 -21.854 -26.496 0.663
9.000 -21.743 -26.500 0.663
