#logT log cool/n2,heat/n2
# redshift= 4.000
# Log Z/Zsun=-1.000
# Log nh=-3.000
1.000 -25.284 -21.554 0.654
1.250 -25.155 -21.690 0.651
1.500 -25.008 -21.829 0.648
1.750 -24.829 -21.969 0.645
2.000 -24.612 -22.112 0.643
2.250 -24.399 -22.256 0.642
2.500 -24.247 -22.399 0.641
2.750 -24.153 -22.541 0.640
3.000 -24.092 -22.680 0.638
3.250 -24.044 -22.817 0.637
3.500 -23.999 -22.950 0.635
3.750 -23.940 -23.080 0.633
4.000 -23.817 -23.208 0.631
4.250 -23.521 -23.337 0.628
4.500 -22.959 -23.486 0.626
4.750 -22.471 -23.707 0.623
5.000 -21.991 -24.285 0.615
5.250 -22.134 -25.122 0.613
5.500 -22.372 -25.557 0.613
5.750 -22.562 -25.825 0.613
6.000 -22.586 -26.034 0.613
6.250 -22.629 -26.258 0.613
6.500 -22.632 -26.550 0.613
6.750 -22.474 -26.711 0.613
7.000 -22.270 -26.799 0.613
7.250 -22.051 -26.886 0.613
7.500 -21.823 -26.930 0.613
7.750 -21.586 -26.945 0.613
8.000 -21.347 -26.954 0.613
8.250 -21.104 -26.959 0.613
8.500 -20.859 -26.962 0.613
8.750 -20.613 -26.963 0.613
9.000 -20.366 -26.964 0.613
