#logT log cool/n2,heat/n2
# redshift= 4.500
# Log Z/Zsun=-3.000
# Log nh=-4.000
1.000 -25.241 -21.497 0.641
1.250 -25.126 -21.632 0.640
1.500 -25.001 -21.765 0.638
1.750 -24.887 -21.896 0.638
2.000 -24.778 -22.024 0.636
2.250 -24.669 -22.148 0.635
2.500 -24.558 -22.268 0.633
2.750 -24.443 -22.387 0.631
3.000 -24.325 -22.505 0.628
3.250 -24.200 -22.625 0.626
3.500 -24.070 -22.750 0.624
3.750 -23.931 -22.881 0.621
4.000 -23.785 -23.021 0.619
4.250 -23.618 -23.171 0.617
4.500 -23.390 -23.333 0.616
4.750 -23.043 -23.518 0.615
5.000 -22.421 -23.857 0.613
5.250 -22.463 -24.633 0.612
5.500 -22.509 -25.171 0.612
5.750 -22.374 -25.522 0.612
6.000 -22.169 -25.765 0.612
6.250 -21.936 -25.931 0.612
6.500 -21.695 -26.040 0.612
6.750 -21.450 -26.106 0.612
7.000 -21.203 -26.146 0.612
7.250 -20.955 -26.168 0.612
7.500 -20.706 -26.181 0.612
7.750 -20.457 -26.188 0.612
8.000 -20.208 -26.192 0.612
8.250 -19.959 -26.194 0.612
8.500 -19.709 -26.195 0.612
8.750 -19.459 -26.196 0.612
9.000 -19.210 -26.196 0.612
